lat,long,freq
28.3171012,+AC0-97.2394101,3
50.43143335,+AC0-104.6369392556,1
41.1967499,+AC0-76.2713242,1
23.1268758,+AC0-82.3321657,1
23.1268758,+AC0-82.3321657,1
36.3548586,+AC0-79.6644748,1
36.3548586,+AC0-79.6644748,2
34.1012065,+AC0-80.5364447731,1
22.49509,+AC0-79.545082,3
39.2281144,+AC0-84.3213275,1
42.8147111,+AC0-95.9733511,2
43.5966952,+AC0-85.1447524,1
38.1536638,+AC0-90.1340023,1
32.9903999,+AC0-96.7741666,1
39.5261206,+AC0-119.8126581,9
41.3264557,+AC0-77.7508202,3
47.4799078,+AC0-122.2034496,5
42.4084302,+AC0-71.0119948,3
43.8235163,+AC0-111.7870222,2
42.8531321,+AC0-73.8879008,1
26.0704018,+AC0-98.2963932,1
33.5956578,+AC0-79.4424225,1
41.9195124,+AC0-73.9512441,1
45.636623,+AC0-89.412075,1
35.767473,+AC0-81.4318466318,1
53.2914745,+AC0-3.4655568,1
45.5027976,+AC0-91.7331646,2
35.3847951,+AC0-84.6929945,1
36.2737186,+AC0-77.2845336,1
32.9481789,+AC0-96.7297206,1
34.716394,+AC0-81.0189337,2
46.2804298,+AC0-119.2752055,3
40.6994253,+AC0-73.8309672,1
43.880078,+AC0-79.439392,2
37.9357576,+AC0-122.347748,6
41.4497391,+AC0-91.6973901,1
33.715307,+AC0-117.7629546,2
37.7478572,+AC0-84.2946539,1
29.5821811,+AC0-95.7607832,2
37.5385087,+AC0-77.43428,36
38.2248367,+AC0-80.5331411,1
36.2625616,+AC0-85.3755267,1
35.6225064,+AC0-117.6699414,1
40.8570442,+AC0-74.0215285,2
40.8342669,+AC0-74.0087505,1
42.439421,+AC0-81.882133,1
35.80818195,+AC0-78.6836978533,1
40.9796683,+AC0-74.1194403,4
40.7080556,+AC0-73.9141667,1
41.4203391,+AC0-78.7286388,2
39.8812236,+AC0-75.3237993,1
43.07720535,+AC0-77.876337923,1
39.3026347,+AC0-96.7709339,1
41.7157302,+AC0-75.2290751,1
40.7399875,+AC0-94.2547473,1
33.819209,+AC0-97.9431749,1
40.8586985,+AC0-76.2296624,1
28.3117372,+AC0-100.9169796,1
10.698514,+AC0-63.1108856,1
18.367347,+AC0-65.816583,1
18.409307,+AC0-66.038888,34
19.5668745,+AC0-70.088774809,3
38.1557502,+AC0-121.6913439,1
34.7298181,+AC0-88.9506182,1
38.7456277,+AC0-83.8449245,1
35.7453551,+AC0-89.5297973,1
38.8188287,+AC0-81.7105572,1
54.1368788,+AC0-1.5213194,1
40.9723644,+AC0-81.7811745,1
11.4380846,+AC0-85.8285237,1
44.8595111,+AC0-92.6265897,1
42.2729262,+AC0-83.1352891,1
41.6333678,+AC0-87.6331021,1
41.6333678,+AC0-87.6331021,1
40.9939865,+AC0-74.3034824,1
40.9170435,+AC0-72.6620402,2
33.9533546,+AC0-117.3961623,29
41.479721,+AC0-91.5812845,1
40.5098259,+AC0-74.7840518,1
32.1607105,+AC0-92.0962466,1
43.0247245,+AC0-108.380727,1
36.023682,+AC0-89.28146,2
36.4610756,+AC0-77.6548026,2
33.1512313,+AC0-85.3721709,1
37.270973,+AC0-79.9414313,5
27.7903032,+AC0-97.6688843,1
41.6739117,+AC0-91.1584904,1
43.0874923,+AC0-77.42696735,1
44.0234387,+AC0-92.4630182,4
44.0234387,+AC0-92.4630182,1
43.157285,+AC0-77.615214,32
40.7022913,+AC0-80.2860955,1
42.7414058,+AC0-88.2242565,1
41.7797533,+AC0-89.6889967,2
34.9248667,+AC0-81.0250784,3
41.4411786,+AC0-90.5766144,5
30.6549433,+AC0-97.0058245,1
42.2713945,+AC0-89.093966,12
34.9393201,+AC0-79.7739457,2
44.1036988,+AC0-69.1075562,2
28.3201553,+AC0-80.736647,1
38.7907339,+AC0-121.2357828,1
34.0026005,+AC0-85.0416133,2
44.1653638,+AC0-69.060981,1
40.6574186,+AC0-73.6450664,5
39.0817985,+AC0-77.1516844,6
32.8923464,+AC0-96.4066987,1
35.5512508,+AC0-80.4064485,2
35.9423833,+AC0-77.7956949,4
35.9423833,+AC0-77.7956949,1
38.0339842,+AC0-122.2676656,1
40.1159436,+AC0-74.7862734,1
36.3320197,+AC0-94.1185366,1
45.1888596,+AC0-93.5524563,1
30.9315763,+AC0-97.2267205,1
36.407317,+AC0-83.0054423,2
37.9509324,+AC0-91.7708076,1
43.4591601,+AC0-88.7342714,1
43.2128473,+AC0-75.4557304,5
43.2128473,+AC0-75.4557304,2
42.802808,+AC0-83.0129874,2
42.2222614,+AC0-83.3965995,2
37.5583517,+AC0-97.1350405,1
43.216505,+AC0-123.3417381,3
39.05868645,+AC0-94.631799104,1
40.6620479,+AC0-73.7354097,1
41.9849897,+AC0-88.0797182,1
29.5571825,+AC0-95.8085623,1
38.7521235,+AC0-121.2880059,12
40.7322617,+AC0-90.6645784,2
39.807717,+AC0-82.0751856737,2
42.2912093,+AC0-71.1244966,1
40.1317765,+AC0-75.137674,1
37.9624239,+AC0-122.5549775,1
40.7509441,+AC0-79.5517594,1
34.02332,+AC0-84.360022,4
33.3943282,+AC0-104.5229518,1
51.9244424,4.47775,1
50.187935,+AC0-104.906393,1
41.7800651,+AC0-78.1538977,1
42.3716881,+AC0-88.0900806,1
30.508235,+AC0-97.6788934,1
39.732391,+AC0-77.5311555337,1
40.0095195,+AC0-79.816988,1
34.0016788,+AC0-117.9297854,1
39.348431,+AC0-79.6708929,1
36.3937519,+AC0-78.9827881,1
40.0432201,+AC0-75.229284,1
41.5568282,+AC0-73.3088922,16
33.5462168,+AC0-95.7257949,1
42.4894801,+AC0-83.1446485,5
45.8299124,+AC0-94.293702,1
32.9761045,+AC0-96.331334,3
34.2870503,+AC0-83.1101483,1
42.0181472,+AC0-74.0148606,1
44.4960752,+AC0-89.8076239,1
44.554271,+AC0-70.551453,1
28.8833119,+AC0-97.7130543,1
39.732612,+AC0-77.1441292,1
40.7992313,+AC0-79.3144845,1
39.7820149,+AC0-81.8437451,1
32.051377,+AC0-94.7906553,3
39.7801266,+AC0-105.5348361,1
40.6114557,+AC0-79.8369958,1
36.8453199,+AC0-86.887219,1
32.5232053,+AC0-92.637927,4
35.7501398,+AC0-81.5247859,1
40.2673119,+AC0-76.7730265,1
40.826489,+AC0-74.1068091,1
35.3692877,+AC0-81.9567716,4
43.62059485,+AC0-73.0165311727,1
49.5129181,12.6768015,1
43.0120186,+AC0-70.7719426,1
19.0564521,+AC0-69.3869584,3
18.9756984,+AC0-69.7745019952,3
18.2582317,+AC0-70.1622983485,7
18.64538355,+AC0-70.5586337975,1
45.6499816,+AC0-86.6917988,1
42.4222033,+AC0-94.9897109,1
43.6744242,+AC0-70.3640899283,1
38.4732259,+AC0-121.2980707,1
38.5810606,+AC0-121.493895,87
39.9301001,+AC0-76.3794058,1
32.8339546,+AC0-109.70758,2
38.4000138,+AC0-96.3927797,1
40.0325741,+AC0-79.3978129,1
43.4200387,+AC0-83.9490365,5
22.806031,+AC0-80.0720426,1
22.806031,+AC0-80.0720426,1
39.201449,+AC0-91.838271,1
10.7715512,106.6983801,1
18.3879947,+AC0-70.1137147,1
42.1578412,+AC0-78.7150311,1
19.378585,+AC0-70.4182628,1
38.6269929,+AC0-88.9456158,1
39.337377,+AC0-82.112171,3
44.9391565,+AC0-123.033121,3
44.9391565,+AC0-123.033121,1
37.6455993,+AC0-91.5359808,1
39.5717796,+AC0-75.4671423,3
40.9008923,+AC0-80.8567502,1
44.9391565,+AC0-123.033121,7
53.4877463,+AC0-2.2891921,1
38.8402805,+AC0-97.6114237,5
22.6269536,+AC0-101.7147922,1
36.6744117,+AC0-121.6550372,7
19.48368085,+AC0-99.1406688,3
40.6225623,+AC0-80.8378609,3
38.366027,+AC0-75.6009964,2
35.6709727,+AC0-80.4742261,6
31.6296054,+AC0-88.0200047,1
42.3084403,+AC0-96.2877387,1
40.7596198,+AC0-111.8867975,17
40.6632297,+AC0-111.9103124,1
38.3231434,+AC0-82.2209772,1
40.4864553,+AC0-79.4514299,2
35.2382805,+AC0-82.3456568595,1
19.2055052,+AC0-69.3362252,7
33.422337,+AC0-87.6052856,2
30.0647063,+AC0-81.5017485,1
31.4648357,+AC0-100.4398442,8
22.8889379,+AC0-82.5045048,1
10.1188052,+AC0-63.7254836,1
29.4246002,+AC0-98.4951405,41
26.1326237,+AC0-97.630791,1
34.8253019,+AC0-116.0833144,14
10.9892768,+AC0-71.6133340797,1
9.6631589,+AC0-68.5869647,1
19.3362515,+AC0-99.6364262,1
18.4174531,+AC0-70.1103346,44
7.7756663,+AC0-72.2214154,2
32.7174202,+AC0-117.1627728,126
27.7639145,+AC0-98.2388953,1
34.1066756,+AC0-117.8067257,5
10.3394796,+AC0-68.7417033,4
8.3475408,+AC0-62.6471342,7
34.28497,+AC0-118.437652,7
19.2972812,+AC0-70.2533206,14
37.7790262,+AC0-122.419906,181
34.0990733,+AC0-118.1085682,6
30.6963131,+AC0-110.9209867,1
37.12005,+AC0-93.48019,2
10.256756,+AC0-67.8015459,1
22.9613562,+AC0-82.1518012,2
19.24668705,+AC0-71.0504685769,1
18.4582395835,+AC0-69.3031882307,1
18.3552733,+AC0-70.4913945,3
9.5905944,+AC0-64.9806977,1
37.3361905,+AC0-121.890583,36
18.4617093,+AC0-69.3031847,1
33.5016932,+AC0-117.6625509,1
18.8068129,+AC0-71.2276951,8
9.9152306,+AC0-67.3569141,1
50.9615197,6.6074773,19
37.7249296,+AC0-122.1560768,5
37.68123,+AC0-122.133825,1
35.3540209,+AC0-120.3757163,3
22.1516472,+AC0-100.9763993,2
31.9939146,+AC0-114.2907731419,2
37.12005,+AC0-93.48019,1
22.2781482,+AC0-83.7610493,1
32.6184145,+AC0-110.6481488363,1
29.8826436,+AC0-97.9405828,3
37.496904,+AC0-122.3330573,18
25.73584235,+AC0-100.2664945165,2
37.9621457,+AC0-122.3455263,3
18.4617093,+AC0-69.3031847,103
15.5062156,+AC0-88.0248937,1
33.7358518,+AC0-118.2922934,10
37.9413133,+AC0-122.4849739,1
18.3726843,+AC0-68.7270057417,1
37.9735346,+AC0-122.5310874,5
31.122268,+AC0-98.8397049,2
+AC0-6.8052329,+AC0-79.8365985,1
45.9145042,12.8565956,1
43.489296,+AC0-71.582794,1
19.14232925,+AC0-69.6777567607,3
21.7242279,+AC0-79.6102916034,2
43.29238,+AC0-85.518073,1
37.7400508,+AC0-89.4425939,1
36.1394339,+AC0-96.1100025,1
45.772252,+AC0-121.444363,2
37.298266,+AC0-87.485797,1
32.9832812,+AC0-82.8116031,2
48.2765903,+AC0-116.5532476,2
42.4958961,+AC0-78.3844612,1
41.4561002,+AC0-82.7115813,7
41.7579043,+AC0-70.4968152,1
39.1522664,+AC0-77.0089579427,1
41.3486674,+AC0-80.0822822,1
39.1495517,+AC0-77.0269221,1
39.52351775,+AC0-76.9256449671,1
28.8117297,+AC0-81.2680345,4
35.4798757,+AC0-79.1802994,4
36.708006,+AC0-119.5559652,1
43.8198253,7.7748827,1
33.7494951,+AC0-117.8732213,12
34.4221319,+AC0-119.7026673,14
10.6722764,+AC0-71.6061724,2
37.2333253,+AC0-121.6846349,9
22.406572,+AC0-79.965149,1
22.406572,+AC0-79.965149,4
34.3916641,+AC0-118.542586,1
23.1534283,+AC0-81.9225504,1
37.050096,+AC0-121.9905908,12
12.4902998,+AC0-69.9609842,1
35.6876096,+AC0-105.9384569,2
40.4914376,+AC0-83.9941088,1
+AC0-0.2865178,+AC0-79.2155759,1
18.5046299,+AC0-69.8821791,1
10.1256037,+AC0-65.64919,1
34.9531295,+AC0-120.4358577,8
12.1580338,+AC0-68.9433111,1
34.0194704,+AC0-118.4912273,41
34.3541659,+AC0-119.0592705,2
34.3303415,+AC0-107.1050344,1
38.4404925,+AC0-122.7141049,12
27.3364279,+AC0-112.2680462,2
10.2388567,+AC0-66.6722608,3
10.1726385,+AC0-66.5858804717,1
34.608637,+AC0-120.1046774215,1
33.1092099,+AC0-116.6730763,1
20.0214637,+AC0-75.8294928,1
20.0214637,+AC0-75.8294928,6
22.9688161,+AC0-82.3875473,1
19.4423235,+AC0-70.6860918,2
21.959108,+AC0-105.5519894961,1
19.3830877,+AC0-71.3100122,1
19.4503932,+AC0-70.6909047,55
7.99021845,+AC0-80.9948885061,2
18.4801972,+AC0-69.942111,6
18.4936515,+AC0-69.8383703,2
18.4801972,+AC0-69.942111,181
22.5848927,+AC0-80.2417118,1
18.452679,+AC0-66.078113,30
+AC0-23.5506507,+AC0-46.6333824,4
36.0005035,+AC0-96.1049612,2
44.329497,+AC0-74.131279,1
27.3364347,+AC0-82.5306527,17
43.0821793,+AC0-73.7853915,2
37.2638324,+AC0-122.0230146,1
42.974614,+AC0-82.406559,1
59.2838792,11.1096115,1
33.1799965,129.7152872,1
28.1761233,+AC0-80.5900519,1
34.4493489,+AC0-118.5168257,1
42.4648183,+AC0-71.010051,1
45.5913275,+AC0-94.1673802,1
43.0042365,+AC0-75.2598859,1
37.8590272,+AC0-122.485469,1
42.0944672,+AC0-90.1567944,1
32.0809263,+AC0-81.0911768,19
35.2248034,+AC0-88.2492037,1
40.4267005,+AC0-88.5261711,1
41.9789631,+AC0-76.515499,2
40.4635362,+AC0-74.3618499,2
37.2775569,+AC0-94.8249602,1
43.5902122,+AC0-70.3392584,1
43.7793879,+AC0-79.3046089,1
42.8142432,+AC0-73.9395687,5
42.550394,+AC0-74.8251448752,1
42.1652658,+AC0-95.4369432,1
34.895926,+AC0-83.46655,1
37.5522632,+AC0-93.2065782,1
29.7386285,+AC0-90.8102662556,1
39.9518087,+AC0-75.1824809,1
43.100231,+AC0-73.581963,1
40.3958988,+AC0-81.0848211,1
42.1939754,+AC0-70.7697128,1
40.4823573,+AC0-124.1008808,2
36.1296002,+AC0-77.4202475,1
38.541616,+AC0-89.8519635452,1
30.2357569,+AC0-92.0945672,1
40.1003507,+AC0-79.5869835,3
41.862302,+AC0-103.6627088,1
33.4942189,+AC0-111.9260184,10
43.0258957,+AC0-77.7452826,1
35.4971111,+AC0-76.4513135,1
41.4086874,+AC0-75.6621294,18
41.6666664,+AC0-96.6658622,1
38.6413452,+AC0-75.6114584,1
40.66809,+AC0-73.4920570413,1
29.7789913,+AC0-96.1568381,2
41.3647575,+AC0-89.2764763,1
47.6038321,+AC0-122.3300624,56
27.816415,+AC0-80.4706078,1
27.4957453,+AC0-81.4410425,3
49.472115,+AC0-123.763124,1
38.7098314,+AC0-93.2295515,4
48.5049158,+AC0-122.23494,1
29.5688411,+AC0-97.9647269,3
34.2837704,+AC0-79.4728307,1
40.3542858,+AC0-75.3050079,1
32.4078632,+AC0-87.0207473,3
36.5707838,+AC0-119.6120765,4
31.7412811,+AC0-92.3870841,1
35.1700744,+AC0-88.5923645,1
28.7225829,+AC0-81.2353683,2
34.500762,135.380571,1
38.2677554,140.8691498,2
42.910719,+AC0-76.7967848,5
41.3107161,+AC0-88.6090863,1
34.6865321,+AC0-82.9527288,3
39.9342386,+AC0-81.4623419,1
33.3145415,+AC0-84.5425594002,1
37.5666791,126.9782914,1
37.5545547,126.9707793,7
38.6203752,+AC0-80.9573279,1
39.7672208,+AC0-95.2499751,1
39.1278864,+AC0-76.6869128,1
35.8681455,+AC0-83.561835,2
41.010055,+AC0-81.86236,1
42.2389105,+AC0-89.3578886,1
40.8695533,+AC0-97.1706676,1
40.5364566,+AC0-80.1845031,2
33.5942438,+AC0-99.2603073,2
40.1069769,+AC0-88.4267245,1
41.395317,+AC0-73.0724442,1
37.1464398,+AC0-92.7687819,2
35.881048,+AC0-83.7766182648,1
41.7325297,+AC0-88.8556405,1
44.7980186,+AC0-93.5268986,1
40.7887609,+AC0-76.5585175,5
37.1498052,+AC0-91.4328245,1
41.2331116,+AC0-80.4934035,1
41.2331116,+AC0-80.4934035,4
42.5025165,+AC0-88.7289927,1
40.6208922,+AC0-82.6618401,1
33.601749,+AC0-90.7721712321,1
44.7822064,+AC0-88.6089917,2
32.8404067,+AC0-85.1832744,1
39.6047915,+AC0-82.2115368,3
35.3272928,+AC0-96.9253004,4
34.7650888,+AC0-87.6986407,1
41.3584839,+AC0-89.736908,2
53.3806626,+AC0-1.4702278,1
41.4211548,+AC0-82.096259,2
34.7650888,+AC0-87.6986407,1
37.4253803,+AC0-82.4929293,1
32.982172,+AC0-96.668839,2
42.6042515,+AC0-72.7392588,1
35.2919489,+AC0-81.5402112,8
39.5248915,+AC0-85.7772557748,1
38.2120144,+AC0-85.2235666,3
35.483406,+AC0-86.4602717,4
46.585804,+AC0-97.491204,1
40.8204404,+AC0-76.2011079,3
40.7655528,+AC0-95.3722103,1
39.4300996,+AC0-77.804161,1
34.3070406,+AC0-92.4012654,2
39.3530598,+AC0-100.4576457,1
42.4542885,+AC0-102.4089285,1
36.2452294,+AC0-101.8858689,1
34.3621245,+AC0-88.8379575055,1
36.2452294,+AC0-101.8858689,7
45.3570983,+AC0-122.840357,1
41.1531388,+AC0-76.1502078,1
38.5614383,+AC0-89.8973233,1
29.429978,+AC0-97.1717981,4
41.9636768,+AC0-78.1908437,1
39.3953654,+AC0-80.3008402,2
40.0507198,+AC0-77.5205485,1
42.543702,+AC0-71.6495134,2
41.4731533,+AC0-74.9162423,1
32.5221828,+AC0-93.7651944,27
42.5729483,+AC0-90.2308849,1
47.716735,+AC0-104.155973,1
40.2842164,+AC0-84.1554987,1
41.275063,+AC0-79.1130938,1
36.876719,+AC0-89.5878579,2
36.1881365,+AC0-94.5404962,1
33.2292817,+AC0-86.8249885,2
33.0965153,+AC0-90.4967573,1
42.544225,+AC0-79.166707,1
39.0086411,+AC0-77.0206311691,6
41.1514852,+AC0-73.4451208,1
42.836199,+AC0-80.306625,1
34.2677404,+AC0-118.7538071,6
34.7370639,+AC0-82.2542834,2
34.914357,+AC0-85.20779,1
9.31542935,+AC0-75.4329764541,1
1.340863,103.8303918221,1
30.6521413,+AC0-95.958564,1
42.4966815,+AC0-96.4058782,9
43.5460587,+AC0-96.7313928,3
38.502622,+AC0-81.6385982148,1
33.7037245,+AC0-90.7942651,1
37.6870584,+AC0-81.3314915,1
38.577757,+AC0-81.655595,1
40.7484285,+AC0-75.6118529,2
33.4343676,+AC0-101.6435243,1
43.987742,+AC0-95.755846,1
44.2971692,+AC0-94.724204,1
30.2751945,+AC0-89.7811745,4
40.3592359,+AC0-80.3897866,1
37.223908,+AC0-80.4417071,1
35.5085531,+AC0-78.33936,1
41.838429,+AC0-111.8328045,1
42.229157,+AC0-95.9308434,1
40.8559314,+AC0-73.2006687,2
30.0056275,+AC0-97.1559077,1
39.3868396,+AC0-94.5815937,1
34.1981748,+AC0-82.2604019,1
35.9606186,+AC0-85.8141516,2
30.0056275,+AC0-97.1559077,1
39.2998339,+AC0-75.6046494,2
39.2998339,+AC0-75.6046494,1
35.9828413,+AC0-86.5186045,3
36.183845,+AC0-95.0905190087,1
34.5575965,+AC0-77.3800504494,1
33.857328,+AC0-84.0199108,3
47.9180275,+AC0-122.0899646,5
35.8934716,+AC0-79.4300199,3
38.1770634,+AC0-75.3926959,1
35.4515504,+AC0-77.6810859,1
10.7431286,106.6124659,1
34.5126567,+AC0-79.8508976,1
35.2359025,+AC0-85.1907904,1
19.0610622,+AC0-96.4769659793,1
12.529383,+AC0-70.027926,1
44.949502,+AC0-69.858391,1
41.3897764,+AC0-81.4412259,1
39.8440027,+AC0-75.0226691,1
39.3176158,+AC0-74.594601,1
37.0920222,+AC0-84.6041084,1
40.008411,+AC0-79.0780831,1
42.3875968,+AC0-71.0994968,13
40.5742696,+AC0-74.60988,4
38.5110803,+AC0-122.8473388,2
37.9840911,+AC0-120.3821381,1
28.0661064,+AC0-110.5344127,1
10.5421726,+AC0-62.4455922,1
40.3117707,+AC0-75.3251759,1
49.621009,+AC0-100.258248,1
42.4584265,+AC0-71.453674,1
+AC0-34.9281805,138.5999312,1
40.4917725,+AC0-74.2832017,4
38.622348,+AC0-105.518825,14
42.3334312,+AC0-71.0494949,1
36.6987494,+AC0-78.9013987,3
43.9914601,+AC0-70.7081168,1
39.8253378,+AC0-83.6343673,1
41.7612424,+AC0-72.3090798,1
42.244733,+AC0-71.181141,1
33.9463456,+AC0-118.200981,8
45.2922849,+AC0-94.2120667,1
41.6008681,+AC0-87.6069894,1
40.5621704,+AC0-111.929658,1
41.454944,+AC0-71.5394738,1
33.5005827,+AC0-117.7431097,1
38.9332411,+AC0-119.9843482,2
42.9956397,+AC0-71.4547891,1
25.7076017,+AC0-80.2933846,1
42.2737081,+AC0-71.3161688,1
41.0956718,+AC0-73.4219246,1
40.7474966,+AC0-74.2635376,2
40.6701035,+AC0-73.8190231,1
33.180397,+AC0-87.5394503,1
35.0122635,+AC0-85.7058445,1
43.6414716,+AC0-70.2408811,1
38.7250509,+AC0-83.0141361,2
40.446495,+AC0-74.3859831,1
42.1939754,+AC0-70.7697128,1
42.7089493,+AC0-78.5780796,1
38.8134097,+AC0-82.7268333,1
42.1751002,+AC0-70.9494899,1
42.6606366,+AC0-73.2414956,1
40.884267,+AC0-72.3895296,3
42.3056501,+AC0-71.5245087,2
35.1740471,+AC0-79.3922539,1
42.4733689,+AC0-83.2218731,7
39.072005,+AC0-84.4727195,1
41.6005435,+AC0-72.8782941,1
43.8422603,+AC0-69.6818234,1
40.591942,+AC0-78.7919819762,1
30.9285182,+AC0-97.3597242,1
38.1231053,+AC0-89.7017658,1
42.702411,+AC0-81.078528,1
35.9258921,+AC0-85.4641342,2
33.2757006,+AC0-82.9762589,2
34.9498007,+AC0-81.9320157,1
34.9498007,+AC0-81.9320157,14
36.3911976,+AC0-95.0466277,1
32.9359723,+AC0-92.6051518,1
42.375995,+AC0-76.3067114,1
38.0237475,+AC0-85.3203899,1
43.1413578,+AC0-95.1444393,3
41.1003323,+AC0-82.1232075,1
43.576169,+AC0-116.539566,1
47.6571934,+AC0-117.4235106,11
40.176767,+AC0-75.5476803,1
35.692015,+AC0-84.8607801,2
39.9656683,+AC0-75.1687892,1
42.4436308,+AC0-88.2364775,3
38.7352605,+AC0-94.8360767144,1
35.9451536,+AC0-78.1119345,1
40.8100566,+AC0-82.589617,1
44.8452432,+AC0-92.2387957,1
41.3275353,+AC0-89.1998078,2
30.0798826,+AC0-95.4172549,4
34.1340599,+AC0-109.2860081,1
39.7990175,+AC0-89.6439575,1
39.7990175,+AC0-89.6439575,23
37.6853413,+AC0-85.2221819,1
42.1018764,+AC0-72.5886727,25
44.2385706,+AC0-94.9758156,2
37.2166779,+AC0-93.2920373,16
39.9234046,+AC0-83.810138,19
42.829683,+AC0-80.935735,1
44.0462362,+AC0-123.0220289,2
40.5249235,+AC0-75.2875280647,1
43.2988268,+AC0-72.481771,1
32.97067175,+AC0-97.6839210065,2
43.4650898,+AC0-70.7947911,1
33.7750997,+AC0-86.4716512,1
42.3124151,+AC0-83.1266917,1
44.9100606,+AC0-69.4100475,1
44.8107911,+AC0-73.0833607,1
38.3789601,+AC0-81.8119303145,2
30.2246409,+AC0-90.868986,1
29.8946952,+AC0-81.3145395,1
39.167001,+AC0-84.4985573,1
41.9139808,+AC0-88.3128183,1
37.188277,+AC0-87.5556195227,1
38.7877791,+AC0-90.6747372,1
38.7877791,+AC0-90.6747372,11
38.4616972,+AC0-89.9324347,1
42.9426715,+AC0-82.6283554,2
33.7086407,+AC0-86.3364,2
40.0806266,+AC0-80.9000916,1
45.5616075,+AC0-94.1642004,7
37.104153,+AC0-113.5841313,1
38.5052288,+AC0-122.4700424,2
45.8640034,+AC0-122.8064922,1
45.8686238,+AC0-84.7278281,1
43.9824577,+AC0-94.6269181,2
46.230203,+AC0-73.534927,1
49.1806189,+AC0-0.3583034,1
45.2632262,+AC0-66.0538839,8
44.419464,+AC0-72.0153096,1
43.0050285,+AC0-74.6755314125,1
31.9184926,+AC0-91.2334451,1
39.7686055,+AC0-94.8466322,1
39.7686055,+AC0-94.8466322,8
38.6398744,+AC0-90.518812775,3
44.9475726,+AC0-93.3569023,3
38.6264256,+AC0-90.1995853,1
38.6529545,+AC0-90.2411165602,304
37.8725755,+AC0-89.9464859257,1
40.5422697,+AC0-84.3893962,1
41.4280432,+AC0-78.5611275,1
39.391742,+AC0-81.2051132,1
45.312563,+AC0-73.518448,1
44.9500208,+AC0-93.0949764,35
45.2112347,+AC0-122.9767666,1
27.7703796,+AC0-82.6695085,18
59.938732,30.316229,1
44.9972684,+AC0-74.65102,1
+AC0-42.4204289,173.6980429,2
18.34290815,+AC0-64.9188997006,1
48.1728191,13.476648,2
41.16006845,+AC0-83.4167337018,1
38.0350094,+AC0-98.718816,1
41.072089,+AC0-73.5444361483,3
42.4073024,+AC0-74.614318,2
32.9439359,+AC0-99.798715,1
40.217771,+AC0-94.538294,1
37.4265407,+AC0-122.1702925841,2
37.5311901,+AC0-84.6618876,1
35.3590256,+AC0-81.0970214,2
42.8250665,+AC0-77.0958052,1
35.6068259,+AC0-77.8233139,1
46.3550001,+AC0-94.7933333,1
33.4503998,+AC0-88.8183872,5
40.7944504,+AC0-77.8616386,2
40.5834557,+AC0-74.1496048,23
32.4490141,+AC0-81.7832912,5
35.7826363,+AC0-80.8872959,3
39.0122684,+AC0-89.7912063,2
38.1495947,+AC0-79.072557,5
44.8006775,+AC0-122.7945333,1
45.4096995564,+AC0-73.9434942465,1
40.4848003,+AC0-106.8317359,1
38.007273,+AC0-89.6584326,1
33.5634498,+AC0-88.3161478,1
49.1794894,21.5051567,1
33.4112328,+AC0-93.0696101,1
42.5486929,+AC0-73.3739973,1
32.2191836,+AC0-98.2130634,2
51.5174023,+AC0-0.0462189,1
41.788642,+AC0-89.6962194,2
40.3697905,+AC0-80.6339638,14
44.5229223,+AC0-89.574111,1
34.8686934,+AC0-85.83942,2
46.5078975,+AC0-114.0907141741,1
41.8478069,+AC0-89.0200933,1
40.0120166,+AC0-80.8581451,1
42.1072475,+AC0-89.1792706,1
45.0564041,+AC0-92.8134982,1
36.1156306,+AC0-97.0585717,3
41.7233065,+AC0-88.4067418,1
40.6747257,+AC0-74.4933902,1
33.5442781,+AC0-84.2338093,1
40.8575265,+AC0-91.8351687,1
42.3095301,+AC0-73.7462346,1
37.9577016,+AC0-121.2907796,20
43.6619143,+AC0-91.2184667,1
33.8062166,+AC0-84.1457505,1
42.4802635,+AC0-71.0993581,3
41.3359327,+AC0-71.9059042,2
40.9087015,+AC0-73.1396036006,3
40.3456486,+AC0-75.8699251,1
35.864986,+AC0-81.0517393244,2
42.6453271,+AC0-95.1992916,1
42.1872062,+AC0-93.5957713,1
43.967349,+AC0-79.247376,1
42.1252079,+AC0-71.1022015,2
44.161026,+AC0-70.985413,1
40.2525952,+AC0-75.677409,1
43.8664568,+AC0-72.3778728,1
39.9831559,+AC0-76.1841226,1
39.3525383,+AC0-88.619224,1
39.8267807,+AC0-75.0154461,1
43.373112,+AC0-80.982971,1
36.0631414,+AC0-83.686011,2
41.1210234,+AC0-88.8357361,5
31.8771675,+AC0-96.3232639,1
34.46676,+AC0-96.0533252,2
40.9864261,+AC0-75.1946649,1
42.8952663,+AC0-96.1953,1
42.7050607,+AC0-78.4483532,1
27.197983,+AC0-80.2519175,3
27.197983,+AC0-80.2519175,1
42.0955914,+AC0-72.0820025,1
46.3811622,+AC0-92.8238459,1
44.409707,+AC0-103.509079,1
48.7784485,9.1800132,1
42.3903615,+AC0-73.7815127,1
39.1870554,+AC0-75.8588257,1
41.1151372,+AC0-74.1493948,4
39.611194,+AC0-79.6400494,1
31.5896041,+AC0-87.693051,2
33.9017738,+AC0-88.1344776,1
38.5686242,+AC0-92.1563823,2
40.1993002,+AC0-93.1140993,1
33.1384886,+AC0-95.6010143,1
30.2365943,+AC0-93.3773783,2
29.0085924,+AC0-82.0348092,1
38.5972705,+AC0-89.751762,1
32.9126429,+AC0-92.8293247,1
