"City","State","Country","debutYear","freq","lat","long","cm_debut","rank2"
"Berkeley"," CA"," USA",2010,1,37.8753497,-122.2396336492,7,82
"Berkeley"," CA"," USA",2009,1,37.8753497,-122.2396336492,6,83
"Berkeley"," CA"," USA",2001,1,37.8753497,-122.2396336492,5,74
"Berkeley"," CA"," USA",1990,2,37.8753497,-122.2396336492,4,67
"Berkeley"," CA"," USA",1986,2,37.8753497,-122.2396336492,2,48
"Fort Knox"," KY"," USA",2011,1,37.89765515,-85.9038521237,3,54.5
"Fort Knox"," KY"," USA",1999,1,37.89765515,-85.9038521237,2,40.5
"Fort Knox"," KY"," USA",1976,1,37.89765515,-85.9038521237,1,15.5
"Walnut Creek"," CA"," USA",2019,1,37.9020731,-122.0618702,9,115
"Walnut Creek"," CA"," USA",2016,1,37.9020731,-122.0618702,8,99
"Walnut Creek"," CA"," USA",2014,1,37.9020731,-122.0618702,7,82.5
"Walnut Creek"," CA"," USA",2010,1,37.9020731,-122.0618702,6,75
"Walnut Creek"," CA"," USA",2009,1,37.9020731,-122.0618702,5,73
"Walnut Creek"," CA"," USA",2002,1,37.9020731,-122.0618702,4,63
"Walnut Creek"," CA"," USA",1992,1,37.9020731,-122.0618702,3,62
"Walnut Creek"," CA"," USA",1988,1,37.9020731,-122.0618702,2,43
"Walnut Creek"," CA"," USA",1983,1,37.9020731,-122.0618702,1,23
"Oaklawn"," IL"," USA",1995,1,37.9057,-88.940731,1,21.5
"Richmond"," CA"," USA",1988,1,37.9357576,-122.347748,3,56
"Richmond"," CA"," USA",1986,1,37.9357576,-122.347748,2,48
"Richmond"," CA"," USA",1980,1,37.9357576,-122.347748,1,20
"Potosi"," MO"," USA",1995,1,37.936438,-90.7879086,1,21.5
"Greenbrae"," CA"," USA",2010,1,37.9485356,-122.5247031,5,64.5
"Greenbrae"," CA"," USA",2009,1,37.9485356,-122.5247031,4,65.5
"Greenbrae"," CA"," USA",2008,1,37.9485356,-122.5247031,3,51
"Greenbrae"," CA"," USA",1988,1,37.9485356,-122.5247031,2,43
"Greenbrae"," CA"," USA",1982,1,37.9485356,-122.5247031,1,29
"Stockton"," CA"," USA",2020,1,37.9577016,-121.2907796,15,105.5
"Stockton"," CA"," USA",2011,1,37.9577016,-121.2907796,14,108.5
"Stockton"," CA"," USA",2010,1,37.9577016,-121.2907796,13,96.5
"Stockton"," CA"," USA",2005,1,37.9577016,-121.2907796,12,98.5
"Stockton"," CA"," USA",2002,1,37.9577016,-121.2907796,11,100
"Stockton"," CA"," USA",2000,1,37.9577016,-121.2907796,10,94
"Stockton"," CA"," USA",1993,1,37.9577016,-121.2907796,9,107.5
"Stockton"," CA"," USA",1987,1,37.9577016,-121.2907796,8,89
"Stockton"," CA"," USA",1983,1,37.9577016,-121.2907796,7,90.5
"Stockton"," CA"," USA",1981,1,37.9577016,-121.2907796,6,82.5
"Stockton"," CA"," USA",1978,1,37.9577016,-121.2907796,5,89.5
"Stockton"," CA"," USA",1977,2,37.9577016,-121.2907796,4,86
"Stockton"," CA"," USA",1971,2,37.9577016,-121.2907796,2,69.5
"San Pablo"," CA"," USA",1986,1,37.9621457,-122.3455263,3,65
"San Pablo"," CA"," USA",1977,1,37.9621457,-122.3455263,2,62
"San Pablo"," CA"," USA",1970,1,37.9621457,-122.3455263,1,44
"Garden City"," MI"," USA",1999,1,37.9716898,-100.8726618,2,40.5
"Garden City"," KS"," USA",1981,1,37.9716898,-100.8726618,1,21.5
"San Rafael"," CA"," USA",1993,1,37.9735346,-122.5310874,4,81
"San Rafael"," CA"," USA",1990,1,37.9735346,-122.5310874,3,58.5
"San Rafael"," CA"," USA",1980,1,37.9735346,-122.5310874,2,48.5
"San Rafael"," CA"," USA",1978,1,37.9735346,-122.5310874,1,23
"Concord"," CA"," USA",2016,1,37.9768525,-122.0335624,3,64
"Concord"," CA"," USA",1994,1,37.9768525,-122.0335624,2,25
"Concord"," CA"," USA",1989,1,37.9768525,-122.0335624,1,19
"DuQuoin"," IL"," USA",1972,1,37.9830785,-89.2229006192,1,30.5
"Sonora"," CA"," USA",2008,1,37.9840911,-120.3821381,1,12.5
"La Junta"," CO"," USA",1993,1,37.9850091,-103.5438321,2,48.5
"La Junta"," CO"," USA",1974,1,37.9850091,-103.5438321,1,34.5
"Antioch"," CA"," USA",2017,1,38.0049214,-121.805789,3,53
"Antioch"," CA"," USA",1999,1,38.0049214,-121.805789,2,40.5
"Antioch"," CA"," USA",1988,1,38.0049214,-121.805789,1,17
"Martinez"," CA"," USA",2016,1,38.0138934,-122.1338674,5,79
"Martinez"," CA"," USA",2015,1,38.0138934,-122.1338674,4,73.5
"Martinez"," CA"," USA",1999,1,38.0138934,-122.1338674,3,58.5
"Martinez"," CA"," USA",1976,1,38.0138934,-122.1338674,2,38
"Martinez"," CA"," USA",1973,1,38.0138934,-122.1338674,1,35.5
"Pittsburg"," CA"," USA",2003,1,38.0181745,-121.8901232,2,33
"Pittsburg"," CA"," USA",1978,1,38.0181745,-121.8901232,1,23
"Linden"," CA"," USA",2016,1,38.02141355,-121.1054538377,1,21
"Charlottesville"," VA"," USA",1989,1,38.029306,-78.4766781,3,71.5
"Charlottesville"," VA"," USA",1975,1,38.029306,-78.4766781,2,62.5
"Charlottesville"," VA"," USA",1974,1,38.029306,-78.4766781,1,34.5
"Columbia"," CA"," USA",2018,1,38.03227005,-120.4024187189,1,17
"Lexington"," KY"," USA",2017,1,38.0464066,-84.4970393,18,113
"Lexington"," KY"," USA",2015,1,38.0464066,-84.4970393,17,121.5
"Lexington"," KY"," USA",2012,2,38.0464066,-84.4970393,16,101
"Lexington"," KY"," USA",2011,1,38.0464066,-84.4970393,14,108.5
"Lexington"," KY"," USA",2007,1,38.0464066,-84.4970393,13,102.5
"Lexington"," KY"," USA",2004,1,38.0464066,-84.4970393,12,96
"Lexington"," KY"," USA",2002,1,38.0464066,-84.4970393,11,100
"Lexington"," KY"," USA",2000,1,38.0464066,-84.4970393,10,94
"Lexington"," KY"," USA",1994,1,38.0464066,-84.4970393,9,58
"Lexington"," KY"," USA",1993,1,38.0464066,-84.4970393,8,101.5
"Lexington"," KY"," USA",1990,1,38.0464066,-84.4970393,7,85
"Lexington"," KY"," USA",1988,1,38.0464066,-84.4970393,6,73
"Lexington"," KY"," USA",1985,1,38.0464066,-84.4970393,5,55
"Lexington"," KY"," USA",1982,1,38.0464066,-84.4970393,4,82
"Lexington"," KY"," USA",1981,1,38.0464066,-84.4970393,3,64.5
"Lexington"," KY"," USA",1979,1,38.0464066,-84.4970393,2,42
"Lexington"," KY"," USA",1975,1,38.0464066,-84.4970393,1,28
"Newton"," KS"," USA",2009,1,38.0469166,-97.3447244,3,55
"Newton"," KS"," USA",2004,1,38.0469166,-97.3447244,2,31.5
"Newton"," KS"," USA",1995,1,38.0469166,-97.3447244,1,21.5
"Hutchinson"," KS"," USA",2011,1,38.0608444,-97.9297743,1,13.5
"Waynesboro"," VA"," USA",1990,1,38.0686668,-78.8893999,1,19.5
"Perry"," GA"," USA",1973,1,38.0772859,-89.3760499,1,35.5
"Lodi"," CA"," USA",2018,1,38.097198,-121.3878496466,2,47
"Lodi"," CA"," USA",1982,1,38.097198,-121.3878496466,1,29
"Vallejo"," CA"," USA",2020,1,38.1040864,-122.2566367,6,83
"Vallejo"," CA"," USA",2017,1,38.1040864,-122.2566367,5,66
"Vallejo"," CA"," USA",2001,1,38.1040864,-122.2566367,4,62
"Vallejo"," CA"," USA",1993,1,38.1040864,-122.2566367,3,68.5
"Vallejo"," CA"," USA",1990,1,38.1040864,-122.2566367,2,46.5
"Vallejo"," CA"," USA",1985,1,38.1040864,-122.2566367,1,16
"Staunton"," VA"," USA",1984,1,38.1495947,-79.072557,1,14.5
"Larned"," KS"," USA",1983,1,38.1805693,-99.098713,1,23
"Frankfort"," KY"," USA",2017,1,38.2009055,-84.8732836,2,42.5
"Frankfort"," KY"," USA",2005,1,38.2009055,-84.8732836,1,14
"Georgetown"," KY"," USA",1996,1,38.2097967,-84.5588311,1,21.5
"Shelbyville"," KY"," USA",1993,1,38.2120144,-85.2235666,1,19.5
"Festus"," MO"," USA",2014,1,38.2207112,-90.3959504,1,18.5
"Petaluma"," CA"," USA",2003,1,38.2325829,-122.636465,1,13
"Fairfield"," CA"," USA",2020,1,38.2493581,-122.039966,7,86
"Fairfield"," CA"," USA",2009,1,38.2493581,-122.039966,6,83
"Fairfield"," CA"," USA",2008,1,38.2493581,-122.039966,5,76.5
"Fairfield"," CA"," USA",2004,1,38.2493581,-122.039966,4,62.5
"Fairfield"," CA"," USA",2002,1,38.2493581,-122.039966,3,50.5
"Fairfield"," CA"," USA",2000,1,38.2493581,-122.039966,2,42
"Fairfield"," CA"," USA",1998,1,38.2493581,-122.039966,1,18.5
"Louisville"," KY"," USA",2019,1,38.2542376,-85.759407,24,135.5
"Louisville"," KY"," USA",2017,2,38.2542376,-85.759407,23,125.5
"Louisville"," KY"," USA",2016,1,38.2542376,-85.759407,21,133
"Louisville"," KY"," USA",2014,1,38.2542376,-85.759407,20,121
"Louisville"," KY"," USA",2009,1,38.2542376,-85.759407,19,118.5
"Louisville"," KY"," USA",2007,1,38.2542376,-85.759407,18,113
"Louisville"," KY"," USA",2006,2,38.2542376,-85.759407,17,101.5
"Louisville"," KY"," USA",2005,1,38.2542376,-85.759407,15,105.5
"Louisville"," KY"," USA",2004,2,38.2542376,-85.759407,14,100.5
"Louisville"," KY"," USA",2003,1,38.2542376,-85.759407,12,88
"Louisville"," KY"," USA",2002,1,38.2542376,-85.759407,11,100
"Louisville"," KY"," USA",2001,1,38.2542376,-85.759407,10,94.5
"Louisville"," KY"," USA",2000,1,38.2542376,-85.759407,9,91
"Louisville"," KY"," USA",1998,1,38.2542376,-85.759407,8,99.5
"Louisville"," KY"," USA",1996,1,38.2542376,-85.759407,7,82.5
"Louisville"," KY"," USA",1995,1,38.2542376,-85.759407,6,110
"Louisville"," KY"," USA",1987,2,38.2542376,-85.759407,5,76.5
"Louisville"," KY"," USA",1986,1,38.2542376,-85.759407,3,65
"Louisville"," KY"," USA",1985,1,38.2542376,-85.759407,2,37.5
"Louisville"," KY"," USA",1983,1,38.2542376,-85.759407,1,23
"Pueblo"," CO"," USA",1982,1,38.2544472,-104.609141,1,29
"Greenfield"," IN"," USA",2013,1,38.254492,-77.4169372978,1,16.5
"Monroe"," VA"," USA",1984,1,38.2722313,-90.1792484,2,35
"Monroe"," GA"," USA",2007,1,38.2722313,-90.1792484,1,16
"New Albany"," IN"," USA",2018,1,38.2856247,-85.8241312,1,17
"Napa"," CA"," USA",2003,1,38.2971367,-122.2855293,2,33
"Napa"," CA"," USA",1993,1,38.2971367,-122.2855293,1,19.5
"Huntingburg"," IN"," USA",2007,1,38.2989422,-86.9549972,3,51
"Huntingburg"," IN"," USA",2004,1,38.2989422,-86.9549972,2,31.5
"Huntingburg"," IN"," USA",1988,1,38.2989422,-86.9549972,1,17
"Fredericksburg"," VA"," USA",2019,1,38.3031837,-77.4605399,5,100
"Fredericksburg"," VA"," USA",2004,1,38.3031837,-77.4605399,4,62.5
"Fredericksburg"," VA"," USA",2000,1,38.3031837,-77.4605399,3,59
"Fredericksburg"," VA"," USA",1977,1,38.3031837,-77.4605399,2,62
"Fredericksburg"," VA"," USA",1972,1,38.3031837,-77.4605399,1,30.5
"Mount Vernon"," IL"," USA",1978,1,38.3172715,-88.9031201,1,23
"Jeffersonville"," IN"," USA",1982,1,38.33037655,-85.6865637038,1,29
"Charleston"," WV"," USA",2003,1,38.3505995,-81.6332812,3,48
"Charleston"," WV"," USA",1992,1,38.3505995,-81.6332812,2,44
"Charleston"," WV"," USA",1986,1,38.3505995,-81.6332812,1,20
"Vacaville"," CA"," USA",2019,1,38.3565773,-121.9877444,3,76.5
"Vacaville"," CA"," USA",2010,1,38.3565773,-121.9877444,2,32
"Vacaville"," CA"," USA",1972,1,38.3565773,-121.9877444,1,30.5
"Salisbury"," MD"," USA",2018,1,38.366027,-75.6009964,1,17
"Cynthiana"," KY"," USA",1995,1,38.3903526,-84.2941013,1,21.5
"Bainbridge"," MD"," USA",1990,1,38.391781,-75.1735201,1,19.5
"Elk Grove"," CA"," USA",2020,1,38.4087993,-121.3716178,3,67.5
"Elk Grove"," CA"," USA",2019,1,38.4087993,-121.3716178,2,61.5
"Elk Grove"," CA"," USA",2017,1,38.4087993,-121.3716178,1,18.5
"Huntington"," WV"," USA",2003,1,38.4192496,-82.445154,3,48
"Huntington"," WV"," USA",1988,1,38.4192496,-82.445154,2,43
"Huntington"," WV"," USA",1972,1,38.4192496,-82.445154,1,30.5
"Wilton"," CA"," USA",2017,1,38.4203098,-121.2063669417,1,18.5
"Montrose"," CO"," USA",2002,1,38.4375391,-108.2403855,1,15
"Santa Rosa"," CA"," USA",2015,1,38.4404925,-122.7141049,8,100.5
"Santa Rosa"," CA"," USA",2010,1,38.4404925,-122.7141049,7,82
"Santa Rosa"," CA"," USA",2009,2,38.4404925,-122.7141049,6,83
"Santa Rosa"," CA"," USA",2007,1,38.4404925,-122.7141049,4,65
"Santa Rosa"," CA"," USA",2002,1,38.4404925,-122.7141049,3,50.5
"Santa Rosa"," CA"," USA",1985,1,38.4404925,-122.7141049,2,37.5
"Santa Rosa"," CA"," USA",1975,1,38.4404925,-122.7141049,1,28
"Hoyleton"," IL"," USA",1993,1,38.4417163,-89.2742452,1,19.5
"Harrisonburg"," VA"," USA",2008,1,38.4493315,-78.8688833,4,61.5
"Harrisonburg"," VA"," USA",2000,1,38.4493315,-78.8688833,3,59
"Harrisonburg"," VA"," USA",1990,1,38.4493315,-78.8688833,2,46.5
"Harrisonburg"," VA"," USA",1979,1,38.4493315,-78.8688833,1,18
"St. Clair"," IL"," USA",1999,1,38.4616972,-89.9324347,1,15
"Ashland"," KY"," USA",2019,1,38.4784144,-82.6379387,4,89.5
"Ashland"," KY"," USA",2003,1,38.4784144,-82.6379387,3,48
"Ashland"," KY"," USA",1984,1,38.4784144,-82.6379387,2,35
"Ashland"," KY"," USA",1978,1,38.4784144,-82.6379387,1,23
"Leoti"," KS"," USA",2002,1,38.479741,-101.3587713,1,15
"Sonoma"," CA"," USA",2000,1,38.5110803,-122.8473388,1,15.5
"Belleville"," IL"," USA",2008,1,38.5200504,-89.9839935,9,102
"Belleville"," IL"," USA",2006,2,38.5200504,-89.9839935,8,80.5
"Belleville"," IL"," USA",1998,1,38.5200504,-89.9839935,6,86
"Belleville"," IL"," USA",1996,1,38.5200504,-89.9839935,5,72.5
"Belleville"," IL"," USA",1995,1,38.5200504,-89.9839935,4,95.5
"Belleville"," IL"," USA",1992,1,38.5200504,-89.9839935,3,62
"Belleville"," IL"," USA",1973,1,38.5200504,-89.9839935,2,79
"Belleville"," IL"," USA",1971,1,38.5200504,-89.9839935,1,32.5
"Quantico"," VA"," USA",1998,1,38.5228755,-77.2901863045,2,50
"Quantico"," VA"," USA",1977,1,38.5228755,-77.2901863045,1,28
"Hawthorne"," NV"," USA",1990,1,38.5246441,-118.624578,1,19.5
"Centralia"," IL"," USA",2011,1,38.5250491,-89.1334037,3,54.5
"Centralia"," IL"," USA",1994,1,38.5250491,-89.1334037,2,25
"Centralia"," IL"," USA",1981,1,38.5250491,-89.1334037,1,21.5
"La Plata"," MD"," USA",2020,1,38.5260311,-76.9766569,4,77
"La Plata"," MD"," USA",2008,1,38.5260311,-76.9766569,3,51
"La Plata"," MD"," USA",1997,1,38.5260311,-76.9766569,2,33.5
"La Plata"," MD"," USA",1987,1,38.5260311,-76.9766569,1,23
"Ironton"," OH"," USA",1974,1,38.5367471,-82.6829406,1,34.5
"Prince Frederick"," MD"," USA",2018,1,38.5405535,-76.5835070529,1,17
"Scott AFB"," IL"," USA",2007,1,38.541616,-89.8519635452,1,16
"Manning"," SC"," USA",1996,1,38.5552946,-100.7234794,1,21.5
"Cahokia"," IL"," USA",1994,1,38.5713356,-90.1876115,1,10
"Cambridge"," MD"," USA",2001,1,38.5714624,-76.0763177,1,14.5
"Jefferson City"," MO"," USA",2012,1,38.577359,-92.1724265,4,58
"Jefferson City"," MO"," USA",2010,1,38.577359,-92.1724265,3,44
"Jefferson City"," MO"," USA",2000,1,38.577359,-92.1724265,2,42
"Jefferson City"," MO"," USA",1973,1,38.577359,-92.1724265,1,35.5
"Kirkwood"," MO"," USA",1998,1,38.5800713,-90.4069177,2,50
"Kirkwood"," MO"," USA",1985,1,38.5800713,-90.4069177,1,16
"Wildwood"," MO"," USA",2017,1,38.5806948,-90.6314374,1,18.5
"Sacramento"," CA"," USA",2020,2,38.5810606,-121.493895,59,127
"Sacramento"," CA"," USA",2018,2,38.5810606,-121.493895,57,147
"Sacramento"," CA"," USA",2017,4,38.5810606,-121.493895,55,141
"Sacramento"," CA"," USA",2011,3,38.5810606,-121.493895,51,141
"Sacramento"," CA"," USA",2010,1,38.5810606,-121.493895,48,124
"Sacramento"," CA"," USA",2009,1,38.5810606,-121.493895,47,130.5
"Sacramento"," CA"," USA",2008,2,38.5810606,-121.493895,46,136.5
"Sacramento"," CA"," USA",2007,1,38.5810606,-121.493895,44,130
"Sacramento"," CA"," USA",2006,2,38.5810606,-121.493895,43,117
"Sacramento"," CA"," USA",2004,4,38.5810606,-121.493895,41,120
"Sacramento"," CA"," USA",2003,1,38.5810606,-121.493895,37,110
"Sacramento"," CA"," USA",2002,1,38.5810606,-121.493895,36,121
"Sacramento"," CA"," USA",2001,1,38.5810606,-121.493895,35,121.5
"Sacramento"," CA"," USA",1999,1,38.5810606,-121.493895,34,127
"Sacramento"," CA"," USA",1997,1,38.5810606,-121.493895,33,101.5
"Sacramento"," CA"," USA",1996,1,38.5810606,-121.493895,32,118.5
"Sacramento"," CA"," USA",1995,1,38.5810606,-121.493895,31,155
"Sacramento"," CA"," USA",1993,3,38.5810606,-121.493895,30,129
"Sacramento"," CA"," USA",1992,1,38.5810606,-121.493895,27,102
"Sacramento"," CA"," USA",1991,1,38.5810606,-121.493895,26,119
"Sacramento"," CA"," USA",1989,1,38.5810606,-121.493895,25,109.5
"Sacramento"," CA"," USA",1987,1,38.5810606,-121.493895,24,112
"Sacramento"," CA"," USA",1983,2,38.5810606,-121.493895,23,114
"Sacramento"," CA"," USA",1982,2,38.5810606,-121.493895,21,106
"Sacramento"," CA"," USA",1981,1,38.5810606,-121.493895,19,105
"Sacramento"," CA"," USA",1980,1,38.5810606,-121.493895,18,98.5
"Sacramento"," CA"," USA",1979,1,38.5810606,-121.493895,17,90
"Sacramento"," CA"," USA",1978,2,38.5810606,-121.493895,16,107.5
"Sacramento"," CA"," USA",1977,2,38.5810606,-121.493895,14,106.5
"Sacramento"," CA"," USA",1976,1,38.5810606,-121.493895,12,72
"Sacramento"," CA"," USA",1975,2,38.5810606,-121.493895,11,95
"Sacramento"," CA"," USA",1974,1,38.5810606,-121.493895,9,103.5
"Sacramento"," CA"," USA",1973,3,38.5810606,-121.493895,8,100.5
"Sacramento"," CA"," USA",1972,1,38.5810606,-121.493895,5,84.5
"Sacramento"," CA"," USA",1971,1,38.5810606,-121.493895,4,82.5
"Sacramento"," CA"," USA",1970,3,38.5810606,-121.493895,3,102.5
"Centreville"," IL"," USA",2004,1,38.5833842,-90.125109,1,12
"Lynn"," KY"," USA",1970,1,38.5836896,-82.9393378,1,44
"Alpine"," CA"," USA",2020,1,38.5893934,-119.8345013,1,21
"Clinton"," MA"," USA",1992,1,38.5896187,-89.420064,2,44
"Clinton"," IL"," USA",1976,1,38.5896187,-89.420064,1,15.5
"Lebanon"," IL"," USA",2003,1,38.6039375,-89.8073195,1,13
"Aviston"," IL"," USA",2018,1,38.6067183,-89.6075894,1,17
"Breese"," IL"," USA",2012,1,38.616157,-89.5258851415,2,35.5
"Breese"," IL"," USA",2009,1,38.616157,-89.5258851415,1,16
"South Bend"," IN"," USA",1995,2,38.622348,-105.518825,8,123
"South Bend"," IN"," USA",1987,2,38.622348,-105.518825,6,83.5
"South Bend"," IN"," USA",1979,2,38.622348,-105.518825,4,64
"South Bend"," IN"," USA",1978,2,38.622348,-105.518825,2,56
"East St. Louis"," IL"," USA",1997,1,38.6244952,-90.1509429,4,65
"East St. Louis"," IL"," USA",1995,1,38.6244952,-90.1509429,3,79
"East St. Louis"," IL"," USA",1989,1,38.6244952,-90.1509429,2,51.5
"East St. Louis"," IL"," USA",1975,1,38.6244952,-90.1509429,1,28
"Carmichael"," CA"," USA",2019,1,38.62709845,-121.3222422276,6,106.5
"Carmichael"," CA"," USA",2008,1,38.62709845,-121.3222422276,5,76.5
"Carmichael"," CA"," USA",2007,1,38.62709845,-121.3222422276,4,65
"Carmichael"," CA"," USA",1999,2,38.62709845,-121.3222422276,3,58.5
"Carmichael"," CA"," USA",1986,1,38.62709845,-121.3222422276,1,20
"Maysville"," KY"," USA",1972,1,38.6411854,-83.744365,1,30.5
"Seaford"," DE"," USA",1990,1,38.6413452,-75.6114584,1,19.5
"St. Louis"," MO"," USA",2019,4,38.6529545,-90.2411165602,49,152
"St. Louis"," MO"," USA",2017,1,38.6529545,-90.2411165602,45,139
"St. Louis"," MO"," USA",2016,1,38.6529545,-90.2411165602,44,147
"St. Louis"," MO"," USA",2015,1,38.6529545,-90.2411165602,43,144
"St. Louis"," MO"," USA",2014,1,38.6529545,-90.2411165602,42,131.5
"St. Louis"," MO"," USA",2013,1,38.6529545,-90.2411165602,41,136
"St. Louis"," MO"," USA",2012,2,38.6529545,-90.2411165602,40,120
"St. Louis"," MO"," USA",2008,3,38.6529545,-90.2411165602,38,133.5
"St. Louis"," MO"," USA",2007,2,38.6529545,-90.2411165602,35,126
"St. Louis"," MO"," USA",2006,3,38.6529545,-90.2411165602,33,114
"St. Louis"," MO"," USA",2004,1,38.6529545,-90.2411165602,30,115
"St. Louis"," MO"," USA",2003,1,38.6529545,-90.2411165602,29,107
"St. Louis"," MO"," USA",2002,1,38.6529545,-90.2411165602,28,116
"St. Louis"," MO"," USA",2000,1,38.6529545,-90.2411165602,27,121
"St. Louis"," MO"," USA",1999,1,38.6529545,-90.2411165602,26,124
"St. Louis"," MO"," USA",1998,2,38.6529545,-90.2411165602,25,125.5
"St. Louis"," MO"," USA",1995,2,38.6529545,-90.2411165602,23,150.5
"St. Louis"," MO"," USA",1993,3,38.6529545,-90.2411165602,21,125
"St. Louis"," MO"," USA",1992,1,38.6529545,-90.2411165602,18,98
"St. Louis"," MO"," USA",1991,1,38.6529545,-90.2411165602,17,115
"St. Louis"," MO"," USA",1990,2,38.6529545,-90.2411165602,16,104
"St. Louis"," MO"," USA",1986,1,38.6529545,-90.2411165602,14,111
"St. Louis"," MO"," USA",1983,1,38.6529545,-90.2411165602,13,107
"St. Louis"," MO"," USA",1981,1,38.6529545,-90.2411165602,12,99.5
"St. Louis"," MO"," USA",1980,1,38.6529545,-90.2411165602,11,92.5
"St. Louis"," MO"," USA",1979,3,38.6529545,-90.2411165602,10,85
"St. Louis"," MO"," USA",1978,1,38.6529545,-90.2411165602,7,97
"St. Louis"," MO"," USA",1977,1,38.6529545,-90.2411165602,6,96.5
"St. Louis"," MO"," USA",1975,2,38.6529545,-90.2411165602,5,84
"St. Louis"," MO"," USA",1974,1,38.6529545,-90.2411165602,3,88
"St. Louis"," MO"," USA",1972,1,38.6529545,-90.2411165602,2,68.5
"St. Louis"," MO"," USA",1971,1,38.6529545,-90.2411165602,1,32.5
"Creve Coeur"," MO"," USA",1997,1,38.6613007,-90.4423653,1,12.5
"Chesterfield"," MO"," USA",2012,1,38.661953,-90.5643258,1,14
"Collinsville"," IL"," USA",2020,1,38.6703267,-89.9845476,1,21
"Folsom"," CA"," USA",1988,1,38.6779591,-121.1760583,1,17
"Woodland"," CA"," USA",2019,1,38.6786109,-121.7733285,5,100
"Woodland"," CA"," USA",2013,1,38.6786109,-121.7733285,4,64.5
"Woodland"," CA"," USA",2006,2,38.6786109,-121.7733285,3,48.5
"Woodland"," CA"," USA",2002,1,38.6786109,-121.7733285,1,15
"Fountain"," CO"," USA",2007,1,38.682219,-104.7008056,1,16
"Warrenton"," VA"," USA",1998,1,38.7135498,-77.795367,1,18.5
"Maryland Heights"," MO"," USA",1996,1,38.7150511,-90.435999,1,21.5
"Fort Belvoir"," VA"," USA",2015,1,38.72821225,-77.150982913,3,61.5
"Fort Belvoir"," VA"," USA",1995,1,38.72821225,-77.150982913,2,56
"Fort Belvoir"," VA"," USA",1977,1,38.72821225,-77.150982913,1,28
"Olney"," IL"," USA",1991,1,38.7296538,-88.0846891,2,50.5
"Olney"," IL"," USA",1981,1,38.7296538,-88.0846891,1,21.5
"Whiteman AFB"," MO"," USA",1996,1,38.7299184,-93.5613435968,1,21.5
"Portsmouth"," OH"," USA",2007,1,38.7316375,-82.9965441,2,37.5
"Portsmouth"," OH"," USA",1975,1,38.7316375,-82.9965441,1,28
"Highland"," IL"," USA",2019,1,38.7394918,-89.6712008,4,89.5
"Highland"," IL"," USA",2004,1,38.7394918,-89.6712008,3,48.5
"Highland"," IL"," USA",1977,1,38.7394918,-89.6712008,2,62
"Highland"," IL"," USA",1970,1,38.7394918,-89.6712008,1,44
"Manassas"," VA"," USA",2004,1,38.7509488,-77.4752667,1,12
"Roseville"," CA"," USA",2019,1,38.7521235,-121.2880059,12,119
"Roseville"," CA"," USA",2017,2,38.7521235,-121.2880059,11,100.5
"Roseville"," CA"," USA",2014,1,38.7521235,-121.2880059,9,92
"Roseville"," CA"," USA",2013,1,38.7521235,-121.2880059,8,97
"Roseville"," CA"," USA",1998,1,38.7521235,-121.2880059,7,93
"Roseville"," CA"," USA",1995,1,38.7521235,-121.2880059,6,110
"Roseville"," CA"," USA",1993,1,38.7521235,-121.2880059,5,87
"Roseville"," CA"," USA",1992,2,38.7521235,-121.2880059,4,73
"Roseville"," CA"," USA",1983,1,38.7521235,-121.2880059,2,61
"Roseville"," CA"," USA",1978,1,38.7521235,-121.2880059,1,23
"Warren"," MI"," USA",1995,1,38.7535106,-91.1453948,1,21.5
"Carmel"," CA"," USA",2005,1,38.75511285,-121.3533089483,4,62
"Carmel"," CA"," USA",1986,1,38.75511285,-121.3533089483,3,65
"Carmel"," CA"," USA",1981,1,38.75511285,-121.3533089483,2,51.5
"Carmel"," CA"," USA",1973,1,38.75511285,-121.3533089483,1,35.5
"Bridgeton"," MO"," USA",2020,1,38.7566055,-90.42352,1,21
"Knob Noster"," MO"," USA",1985,1,38.7666798,-93.5585458,1,16
"Easton"," MD"," USA",2015,1,38.7744952,-76.0763065,2,48.5
"Easton"," MD"," USA",1980,1,38.7744952,-76.0763065,1,20
"Cloverdale"," CA"," USA",1990,1,38.776218,-122.9930081867,1,19.5
"Butler"," KY"," USA",2012,1,38.7864569,-84.3696594,1,14
"St. Charles"," MO"," USA",2018,2,38.7877791,-90.6747372,7,92
"St. Charles"," MO"," USA",2013,1,38.7877791,-90.6747372,5,74
"St. Charles"," MO"," USA",2011,1,38.7877791,-90.6747372,4,64.5
"St. Charles"," MO"," USA",2000,1,38.7877791,-90.6747372,3,59
"St. Charles"," MO"," USA",1987,1,38.7877791,-90.6747372,2,53
"St. Charles"," MO"," USA",1973,1,38.7877791,-90.6747372,1,35.5
"Rocklin"," CA"," USA",2019,1,38.7907339,-121.2357828,1,27
"Florissant"," MO"," USA",2008,1,38.7919683,-90.3227803,1,12.5
"Alexandria"," VA"," USA",2017,1,38.8051095,-77.0470229,5,66
"Alexandria"," VA"," USA",2016,1,38.8051095,-77.0470229,4,72.5
"Alexandria"," VA"," USA",2009,1,38.8051095,-77.0470229,3,55
"Alexandria"," VA"," USA",1983,1,38.8051095,-77.0470229,2,61
"Alexandria"," VA"," USA",1975,1,38.8051095,-77.0470229,1,28
"Gallipolis"," OH"," USA",1993,1,38.809803,-82.2023691,2,48.5
